sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
10.10.100.6,10.10.128.66,42684,6004,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,3945,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,2607,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,1117,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,146,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,1163,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,1801,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,1233,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,5101,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,13722,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,667,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,3268,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,631,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,60020,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,513,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,5999,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,2605,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,50800,6,1,44,S,2014/12/04T00:05:32.449,0.000,2014/12/04T00:05:32.449,?
10.10.100.6,10.10.128.66,42684,5989,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.100.6,10.10.128.66,42684,3325,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.100.6,10.10.128.66,42684,3914,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.100.6,10.10.128.66,42684,9080,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.100.6,10.10.128.66,42684,6969,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.100.6,10.10.128.66,42684,3007,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.100.6,10.10.128.66,42684,5051,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.100.6,10.10.128.66,42684,49176,6,1,44,S,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,1035,42684,6,1,40,RA,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,3371,42684,6,1,40,RA,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,6792,42684,6,1,40,RA,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,8500,42684,6,1,40,RA,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,465,42684,6,1,40,RA,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,1002,42684,6,1,40,RA,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,3476,42684,6,1,40,RA,2014/12/04T00:05:32.450,0.000,2014/12/04T00:05:32.450,?
10.10.128.66,10.10.100.6,7778,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,10616,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,119,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,1078,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,1972,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,4126,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,7025,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,2043,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,42510,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.100.6,10.10.128.66,42684,3998,6,1,44,S,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,259,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,1057,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,8099,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,481,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,1065,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,7435,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,1234,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,3945,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,2607,42684,6,1,40,RA,2014/12/04T00:05:32.451,0.000,2014/12/04T00:05:32.451,?
10.10.128.66,10.10.100.6,1117,42684,6,1,40,RA,2014/12/04T00:05:32.452,0.000,2014/12/04T00:05:32.452,?
10.10.128.66,10.10.100.6,146,42684,6,1,40,RA,2014/12/04T00:05:32.452,0.000,2014/12/04T00:05:32.452,?
10.10.128.66,10.10.100.6,1163,42684,6,1,40,RA,2014/12/04T00:05:32.452,0.000,2014/12/04T00:05:32.452,?
10.10.128.66,10.10.100.6,1801,42684,6,1,40,RA,2014/12/04T00:05:32.452,0.000,2014/12/04T00:05:32.452,?
10.10.128.66,10.10.100.6,1233,42684,6,1,40,RA,2014/12/04T00:05:32.452,0.000,2014/12/04T00:05:32.452,?
10.10.128.66,10.10.100.6,5101,42684,6,1,40,RA,2014/12/04T00:05:32.452,0.000,2014/12/04T00:05:32.452,?
10.10.128.66,10.10.100.6,13722,42684,6,1,40,RA,2014/12/04T00:05:32.452,0.000,2014/12/04T00:05:32.452,?
10.10.128.66,10.10.100.6,667,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,3268,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,631,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,60020,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,513,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,5999,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,2605,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,50800,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,5989,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,3325,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,3914,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,9080,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,6969,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,3007,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,5051,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,49176,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,10616,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,119,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,1078,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,1972,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,4126,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,7025,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,2043,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,42510,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.128.66,10.10.100.6,3998,42684,6,1,40,RA,2014/12/04T00:05:32.453,0.000,2014/12/04T00:05:32.453,?
10.10.100.6,10.10.128.66,42684,2394,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,2049,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,26,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,3971,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,50389,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,3889,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,2967,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,9485,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,18040,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,5850,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,1030,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,50006,6,1,44,S,2014/12/04T00:05:32.457,0.000,2014/12/04T00:05:32.457,?
10.10.100.6,10.10.128.66,42684,4129,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,425,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,9091,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,1114,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,340,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,32771,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,15660,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,5679,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,2382,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,1007,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,2008,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,2366,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,1086,6,1,44,S,2014/12/04T00:05:32.458,0.000,2014/12/04T00:05:32.458,?
10.10.100.6,10.10.128.66,42684,9876,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,1073,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,1061,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,12265,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,9101,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,27353,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,2638,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,6100,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,99,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,2811,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,2200,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,6567,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,32776,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,2869,6,1,44,S,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.128.66,10.10.100.6,2394,42684,6,1,40,RA,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.128.66,10.10.100.6,2049,42684,6,1,40,RA,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.128.66,10.10.100.6,26,42684,6,1,40,RA,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.128.66,10.10.100.6,3971,42684,6,1,40,RA,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.128.66,10.10.100.6,50389,42684,6,1,40,RA,2014/12/04T00:05:32.459,0.000,2014/12/04T00:05:32.459,?
10.10.100.6,10.10.128.66,42684,3517,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,1052,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,1805,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,3880,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,5822,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,161,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,49154,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,8899,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.128.66,10.10.100.6,3889,42684,6,1,40,RA,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,1935,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,9877,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.100.6,10.10.128.66,42684,82,6,1,44,S,2014/12/04T00:05:32.460,0.000,2014/12/04T00:05:32.460,?
10.10.128.66,10.10.100.6,2967,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,9485,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,18040,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,5850,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,1030,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,50006,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,4129,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,425,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,9091,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,1114,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,340,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,32771,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,15660,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,5679,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,2382,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,1007,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,2008,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,2366,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,1086,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,9876,42684,6,1,40,RA,2014/12/04T00:05:32.461,0.000,2014/12/04T00:05:32.461,?
10.10.128.66,10.10.100.6,1073,42684,6,1,40,RA,2014/12/04T00:05:32.462,0.000,2014/12/04T00:05:32.462,?
10.10.128.66,10.10.100.6,1061,42684,6,1,40,RA,2014/12/04T00:05:32.462,0.000,2014/12/04T00:05:32.462,?
10.10.128.66,10.10.100.6,12265,42684,6,1,40,RA,2014/12/04T00:05:32.462,0.000,2014/12/04T00:05:32.462,?
10.10.128.66,10.10.100.6,9101,42684,6,1,40,RA,2014/12/04T00:05:32.462,0.000,2014/12/04T00:05:32.462,?
10.10.128.66,10.10.100.6,27353,42684,6,1,40,RA,2014/12/04T00:05:32.462,0.000,2014/12/04T00:05:32.462,?
10.10.128.66,10.10.100.6,2638,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,6100,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,99,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,2811,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,2200,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,6567,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,32776,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,2869,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,3517,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,1052,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,1805,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,3880,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,5822,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,161,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,49154,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,8899,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,1935,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,9877,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.128.66,10.10.100.6,82,42684,6,1,40,RA,2014/12/04T00:05:32.463,0.000,2014/12/04T00:05:32.463,?
10.10.100.6,10.10.128.66,42684,16000,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,9102,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,1,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,54328,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,5862,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,5901,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,5054,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,1038,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,9595,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,1175,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,1755,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,563,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,7001,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,545,6,1,44,S,2014/12/04T00:05:32.467,0.000,2014/12/04T00:05:32.467,?
10.10.100.6,10.10.128.66,42684,911,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,12000,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,524,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,2998,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,6580,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,1029,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,15000,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,9100,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,1131,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,1310,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,1166,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
10.10.100.6,10.10.128.66,42684,16016,6,1,44,S,2014/12/04T00:05:32.468,0.000,2014/12/04T00:05:32.468,?
